17990.0,10380.0,122800.0,1001000.0,118.4,277.6,300.09999999999997,147.10000000000002,241.9,78.71000000000001,1095.0,905.3,8589.0,153400.0,6.399,49.04,53.72999999999999,15.87,30.03,6.193,25380.0,17330.0,184600.0,2019000.0,162.20000000000002,665.6,711.9,265.40000000000003,460.1,118.9
19690.0,21250.0,130000.0,1203000.0,109.60000000000001,159.89999999999998,197.4,127.90000000000002,206.9,59.989999999999995,745.6,786.9000000000001,4585.0,94030.0,6.15,40.06,38.32,20.580000000000002,22.5,4.571000000000001,23570.0,25530.0,152500.0,1709000.0,144.4,424.5,450.40000000000003,243.0,361.3,87.57999999999998
11420.0,20380.0,77580.0,386100.0,142.5,283.9,241.4,105.2,259.7,97.44,495.59999999999997,1156.0,3445.0,27230.0,9.11,74.58,56.61,18.669999999999998,59.629999999999995,9.207999999999998,14910.0,26500.0,98870.0,567700.0,209.79999999999998,866.3,686.9,257.5,663.8,173.00000000000003
20290.0,14340.0,135100.0,1297000.0,100.3,132.8,198.0,104.3,180.9,58.82999999999999,757.1999999999999,781.3,5438.0,94440.0,11.49,24.61,56.879999999999995,18.849999999999998,17.56,5.114999999999999,22540.0,16670.0,152200.0,1575000.0,137.4,205.0,400.0,162.5,236.4,76.78
12450.0,15700.0,82570.0,477100.0,127.8,170.0,157.79999999999998,80.89,208.7,76.13,334.5,890.2,2217.0,27190.0,7.509999999999999,33.45,36.72,11.37,21.65,5.082,15470.0,23750.0,103400.0,741600.0,179.10000000000002,524.9,535.5,174.1,398.5,124.39999999999999
18250.0,19980.0,119600.0,1040000.0,94.63,109.0,112.69999999999999,74.00000000000001,179.4,57.42000000000001,446.7,773.2,3180.0,53910.0,4.314,13.819999999999999,22.540000000000003,10.39,13.690000000000001,2.179,22880.0,27660.0,153200.0,1606000.0,144.2,257.6,378.40000000000003,193.20000000000002,306.3,83.67999999999999
13000.0,21820.0,87500.0,519799.99999999994,127.3,193.20000000000002,185.9,93.53,235.0,73.89,306.3,1002.0,2406.0,24320.0,5.731,35.019999999999996,35.53,12.26,21.43,3.749,15490.0,30730.0,106200.0,739300.0,170.3,540.1,539.0,206.00000000000003,437.8,107.2
12460.0,24040.0,83970.0,475900.0,118.6,239.6,227.3,85.42999999999999,203.0,82.42999999999999,297.59999999999997,1599.0,2039.0000000000002,23940.0,7.148999999999999,72.17,77.42999999999999,14.32,17.89,10.08,15090.0,40680.0,97650.0,711400.0,185.29999999999998,1058.0,1105.0,221.0,436.59999999999997,207.5
16020.0,23240.0,102700.0,797800.0,82.06,66.69,32.99,33.230000000000004,152.79999999999998,56.970000000000006,379.5,1187.0,2465.9999999999995,40510.0,4.029,9.269,11.01,7.590999999999999,14.6,3.042,19190.0,33880.0,123800.0,1150000.0,118.1,155.1,145.9,99.75,294.8,84.52
15780.0,17890.0,103600.0,781000.0,97.10000000000001,129.20000000000002,99.54,66.06,184.2,60.82000000000001,505.8,984.9,3563.9999999999995,54160.0,5.771,40.61,27.91,12.819999999999999,20.080000000000002,4.144,20420.0,27280.0,136500.0,1299000.0,139.6,560.9,396.5,181.00000000000003,379.2,104.80000000000001
19170.0,24800.0,132400.0,1123000.0,97.4,245.79999999999998,206.5,111.8,239.7,78.0,955.5,3568.0,11070.0,116200.0,3.139,82.97,88.9,40.9,44.839999999999996,12.84,20960.0,29940.0,151700.0,1332000.0,103.7,390.29999999999995,363.9,176.7,317.59999999999997,102.3
15850.0,23950.0,103700.0,782700.0,84.01,100.2,99.38,53.64,184.70000000000002,53.379999999999995,403.3,1078.0,2903.0,36580.0,9.769,31.26,50.51,19.92,29.810000000000002,3.002,16840.0,27660.0,112000.0,876500.0,113.10000000000001,192.39999999999998,232.2,111.9,280.9,62.87000000000001
13730.0,22610.0,93600.0,578300.0,113.10000000000001,229.3,212.79999999999998,80.25,206.9,76.82,212.10000000000002,1169.0,2061.0,19210.0,6.429,59.36000000000001,55.010000000000005,16.28,19.61,8.093000000000002,15030.0,32009.999999999996,108800.0,697700.0,165.1,772.5,694.3000000000001,220.79999999999998,359.59999999999997,143.1
14540.0,27540.0,96730.0,658800.0,113.9,159.5,163.89999999999998,73.64,230.3,70.77,370.0,1033.0,2878.9999999999995,32549.999999999996,5.607,42.4,47.410000000000004,10.9,18.57,5.465999999999999,17460.0,37130.0,124100.0,943200.0,167.8,657.6999999999999,702.6,171.2,421.8,134.1
14680.0,20130.0,94740.0,684500.0,98.67,72.00000000000001,73.95,52.589999999999996,158.6,59.22,472.7,1240.0,3195.0,45400.0,5.718,11.620000000000001,19.98,11.090000000000002,14.1,2.085,19070.0,30880.0,123400.0,1138000.0,146.4,187.1,291.4,160.89999999999998,302.9,82.16
16129.999999999998,20680.0,108100.0,798800.0,117.0,202.2,172.2,102.8,216.4,73.56,569.2,1073.0,3853.9999999999995,54180.0,7.026,25.01,31.88,12.969999999999999,16.89,4.1419999999999995,20960.0,31480.0,136800.0,1315000.0,178.9,423.3,478.4,207.3,370.59999999999997,114.2
19810.0,22150.0,130000.0,1260000.0,98.31,102.7,147.9,94.97999999999999,158.20000000000002,53.949999999999996,758.1999999999999,1017.0000000000001,5865.0,112400.0,6.494,18.930000000000003,33.910000000000004,15.209999999999999,13.559999999999999,1.997,27320.0,30880.0,186800.0,2398000.0,151.2,315.0,537.2,238.8,276.8,76.14999999999999
13540.0,14360.0,87460.0,566300.0,97.79,81.29,66.63999999999999,47.81,188.5,57.660000000000004,269.9,788.6,2058.0000000000005,23560.0,8.462000000000002,14.6,23.869999999999997,13.15,19.8,2.3,15110.0,19260.0,99700.0,711200.0,144.00000000000003,177.3,239.0,128.8,297.70000000000005,72.59
9504.0,12440.0,60340.0,273900.0,102.4,64.92,29.560000000000002,20.76,181.5,69.05,277.3,976.8,1909.0,15700.0,9.606,14.32,19.849999999999998,14.209999999999999,20.27,2.968,10230.0,15660.0,65129.99999999999,314900.0,132.39999999999998,114.8,88.67,62.27,245.0,77.72999999999999
15340.0,14260.0,102500.0,704400.0,107.30000000000001,213.5,207.7,97.56,252.1,70.32000000000001,438.8,709.6,3384.0,44910.0,6.789,53.279999999999994,64.46000000000001,22.52,36.72,4.393999999999999,18070.0,19080.0,125100.0,980900.0,139.0,595.4000000000001,630.5,239.3,466.7,99.46000000000001
21160.0,23040.0,137200.0,1404000.0,94.27999999999999,102.2,109.7,86.32000000000001,176.9,52.779999999999994,691.6999999999999,1127.0,4303.0,93990.0,4.728000000000001,12.59,17.15,10.38,10.83,1.987,29170.0,35590.0,188000.0,2615000.0,140.1,260.0,315.5,200.9,282.2,75.26
17140.0,16400.0,116000.0,912700.0,118.6,227.6,222.89999999999998,140.1,304.0,74.13,1046.0,976.0,7276.0,111400.0,8.029000000000002,37.989999999999995,37.32,23.97,23.08,7.444,22250.0,21400.0,152400.0,1461000.0,154.5,394.9,385.29999999999995,255.0,406.6,105.89999999999999
14580.0,21530.0,97410.0,644800.0,105.39999999999999,186.79999999999998,142.5,87.83,225.20000000000002,69.24,254.5,983.1999999999999,2110.0,21050.0,4.452,30.55,26.810000000000002,13.52,14.540000000000001,3.711,17620.0,33210.0,122400.0,896900.0,152.5,664.3,553.9,270.1,426.4,127.5
18610.0,20250.0,122100.0,1094000.0,94.39999999999999,106.6,149.0,77.31,169.7,56.99,852.9,1849.0,5632.000000000001,93540.0,10.75,27.22,50.81,19.11,22.930000000000003,4.2170000000000005,21310.0,27260.0,139900.0,1403000.0,133.8,211.7,344.6,149.0,234.1,74.21
15300.0,25270.0,102400.0,732400.0,108.2,169.7,168.3,87.51,192.6,65.4,439.0,1012.0,3498.0,43500.0,5.233,30.57,35.76,10.83,17.68,2.967,20270.0,36710.0,149300.0,1269000.0,164.1,611.0,633.5,202.4,402.7,98.76
18630.0,25110.0,124800.0,1088000.0,106.39999999999999,188.70000000000002,231.9,124.39999999999999,218.29999999999998,61.970000000000006,830.7,1466.0,5574.0,105000.0,6.248,33.74,51.96,11.58,20.069999999999997,4.56,23150.0,34010.0,160500.0,1670000.0,149.10000000000002,425.70000000000005,613.3,184.79999999999998,344.4,97.82000000000001
11840.0,18700.0,77930.0,440600.0,110.9,151.60000000000002,121.80000000000001,51.82000000000001,230.1,77.99000000000001,482.5,1030.0,3475.0,41000.0,5.550999999999999,34.13999999999999,42.05,10.440000000000001,22.73,5.667,16820.0,28120.0,119400.0,888700.0,163.70000000000002,577.5,695.6,154.6,476.1,140.2
17020.0,23980.0,112800.0,899300.0,119.7,149.60000000000002,241.7,120.3,224.8,63.82,600.9,1398.0000000000002,3998.9999999999995,67780.0,8.268,30.82,50.42,11.12,21.02,3.8539999999999996,20880.0,32090.000000000004,136100.0,1344000.0,163.39999999999998,355.9,558.8,184.70000000000002,353.0,84.82000000000001
16740.0,21590.0,110100.0,869500.0,96.10000000000001,133.6,134.8,60.18,189.6,56.56,461.5,919.6999999999999,3008.0,45190.0,5.776,24.990000000000002,36.949999999999996,11.950000000000001,27.889999999999997,2.665,20010.0,29020.0,133500.0,1229000.0,156.29999999999998,383.5,540.9000000000001,181.29999999999998,486.3,86.32999999999998
14250.0,21720.0,93630.0,633000.0,98.23,109.8,131.89999999999998,55.98,188.5,61.25,286.00000000000006,1019.0000000000001,2657.0,24910.0,5.878,29.95,48.15,11.61,20.28,4.021999999999999,15890.0,30360.0,116200.0,799600.0,144.6,423.8,518.5999999999999,144.7,359.09999999999997,101.4
14990.0,25200.0,95540.0,698800.0,93.87,51.31,23.98,28.99,156.5,55.04,1214.0,2188.0,8077.0,106000.0,6.883,10.94,18.180000000000003,19.169999999999998,7.882,1.754,14990.0,25200.0,95540.0,698800.0,93.87,51.31,23.98,28.99,156.5,55.04
13480.0,20820.0,88400.0,559200.0,101.6,125.5,106.30000000000001,54.39,172.0,64.19,213.0,591.4000000000001,1545.0,18520.0,5.367,22.39,30.489999999999995,12.620000000000001,13.77,3.1870000000000003,15530.0,26020.0,107300.0,740400.0,161.0,422.5,503.0,225.8,280.7,107.1
10950.0,21350.0,71900.0,371100.0,122.7,121.80000000000001,104.4,56.69,189.5,68.7,236.6,1428.0000000000002,1821.9999999999998,16970.0,8.064,17.64,25.95,10.370000000000001,13.569999999999999,3.0399999999999996,12840.0,35340.0,87220.0,514000.0,190.89999999999998,269.8,402.3,142.4,296.4,96.06
19070.0,24810.0,128300.00000000001,1104000.0,90.81,218.99999999999997,210.7,99.61,231.0,63.43,981.1,1666.0,8830.0,104900.0,6.548,100.6,97.23,26.38,53.33,7.645999999999999,24090.0,33170.0,177400.0,1651000.0,124.7,744.4,724.1999999999999,249.29999999999998,467.0,103.8
13280.0,20280.0,87320.0,545200.0,104.1,143.6,98.47,61.58,197.4,67.82000000000001,370.40000000000003,824.9,2427.0,31330.0,5.072,21.47,21.85,9.559999999999999,17.19,3.317,17380.0,28000.0,113100.0,907200.0,153.0,372.40000000000003,366.4,149.2,373.90000000000003,102.7
18650.0,17600.0,123700.0,1076000.0,109.89999999999999,168.6,197.4,100.9,190.70000000000002,60.489999999999995,628.9,663.3,4293.0,71560.0,6.2940000000000005,39.94,55.54,16.95,24.28,3.535,22820.0,21320.0,150600.0,1567000.0,167.9,509.0,734.5,237.8,379.90000000000003,91.85
8196.0,16840.0,51710.0,201900.0,86.0,59.43,15.880000000000003,5.917000000000001,176.9,65.02999999999999,156.29999999999998,956.7,1094.0,8205.0,8.968,16.459999999999997,15.880000000000003,5.917000000000001,25.74,2.5820000000000003,8964.0,21960.0,57260.0,242200.0,129.70000000000002,135.7,68.8,25.639999999999997,310.5,74.09
13170.0,18660.0,85980.0,534600.0,115.8,123.1,122.6,73.4,212.79999999999998,67.77000000000001,287.1,893.7,1896.9999999999998,24250.0,6.532,23.36,29.05,12.149999999999999,17.43,3.643,15670.0,27950.0,102800.0,759400.0,178.60000000000002,416.6,500.6,208.8,390.0,117.9
12050.0,14630.0,78040.0,449300.0,103.1,90.92,65.92,27.49,167.5,60.43,263.6,729.4000000000001,1848.0,19870.0,5.4879999999999995,14.27,23.22,5.66,14.280000000000001,2.4219999999999997,13760.0,20700.0,89880.0,582600.0,149.4,215.60000000000002,305.0,65.47999999999999,274.7,83.01
13490.0,22300.0,86910.0,561000.0,87.52,76.97999999999999,47.510000000000005,33.839999999999996,180.9,57.17999999999999,233.8,1353.0000000000002,1735.0,20200.0,4.455,13.819999999999999,20.95,11.84,16.41,1.9559999999999997,15150.0,31820.0,99000.0,698800.0,116.2,171.1,228.2,128.20000000000002,287.1,69.17000000000002
11760.0,21600.0,74720.0,427900.0,86.37,49.660000000000004,16.569999999999997,11.15,149.5,58.879999999999995,406.2,1210.0,2635.0,28470.0,5.857,9.758,11.68,7.445,24.06,1.7690000000000001,12980.0,25720.0,82980.0,516500.0,108.5,86.15,55.23,37.150000000000006,243.29999999999998,65.63
